id,name,type,typecode,pname,cityname,adname,address,location,longitude,latitude,citycode,adcode,business_area,tel,query_polygon
BV10538936,徐盈路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,17号线,"121.253976,31.178101",121.253976,31.178101,021,310118,[],021-63189188-571000,"121.250000,31.100000|121.400000,31.250000"
BV10538929,朱家角(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,17号线,"121.048989,31.100594",121.048989,31.100594,021,310118,[],021-63189188-570200,"120.950000,31.100000|121.100000,31.250000"
BV09410389,朱家角南(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,(在建)示范区线,"121.054358,31.093559",121.054358,31.093559,021,310118,[],[],"120.950000,30.950000|121.100000,31.100000"
BV09234161,水乡客厅(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,(在建)示范区线,"120.917661,31.036866",120.917661,31.036866,021,310118,[],[],"120.800000,30.950000|120.950000,31.100000"
BV10538940,汇金路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,17号线,"121.151665,31.161221",121.151665,31.161221,021,310118,[],021-63189188-570600,"121.100000,31.100000|121.250000,31.250000"
BV10538939,淀山湖大道(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,17号线,"121.082134,31.134460",121.082134,31.134460,021,310118,[],021-63189188-570300,"120.950000,31.100000|121.100000,31.250000"
BV10538931,漕盈路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,17号线,"121.096889,31.160467",121.096889,31.160467,021,310118,[],021-63189188-570400,"120.950000,31.100000|121.100000,31.250000"
BV09449679,蟠祥路·国家会计学院(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,2号线,"121.286143,31.181388",121.286143,31.181388,021,310118,[],021-64370000,"121.250000,31.100000|121.400000,31.250000"
BV10538937,蟠龙路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,17号线,"121.278645,31.186328",121.278645,31.186328,021,310118,[],021-63189188-571100,"121.250000,31.100000|121.400000,31.250000"
BV11592638,西岑(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,(在建)示范区线;17号线,"120.964163,31.070526",120.964163,31.070526,021,310118,[],021-64370000,"120.950000,30.950000|121.100000,31.100000"
BV10538933,赵巷(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,17号线,"121.192279,31.161247",121.192279,31.161247,021,310118,[],021-63189188-570700,"121.100000,31.100000|121.250000,31.250000"
BV09429520,重固(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,(在建)示范区线,"121.185775,31.189973",121.185775,31.189973,021,310118,[],[],"121.100000,31.100000|121.250000,31.250000"
BV10538935,青浦新城(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,(在建)示范区线;17号线,"121.125670,31.158925",121.125670,31.158925,021,310118,[],021-63189188-570500,"121.100000,31.100000|121.250000,31.250000"
BV09234158,青浦新城南(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,(在建)示范区线,"121.102463,31.121578",121.102463,31.121578,021,310118,[],[],"121.100000,31.100000|121.250000,31.250000"
BV10024601,上海火车站(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,1号线;3号线;4号线,"121.457939,31.249632",121.457939,31.249632,021,310106,[],"021-64370000,021-26031000-631130","121.400000,31.100000|121.550000,31.250000"
BV10039889,上海马戏城(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,(在建)20号线一期东段;(在建)20号线一期西段;1号线,"121.452023,31.279895",121.452023,31.279895,021,310106,[],[],"121.400000,31.250000|121.550000,31.400000"
BV10028891,中兴路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,8号线,"121.469026,31.253228",121.469026,31.253228,021,310106,[],021-64370000,"121.400000,31.250000|121.550000,31.400000"
BV10024692,中山北路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,1号线,"121.459204,31.258891",121.459204,31.258891,021,310106,[],[],"121.400000,31.250000|121.550000,31.400000"
BV10030759,共康路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,1号线,"121.447063,31.318936",121.447063,31.318936,021,310106,[],[],"121.400000,31.250000|121.550000,31.400000"
BV10039782,南京西路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,12号线;13号线;2号线,"121.459971,31.229853",121.459971,31.229853,021,310106,[],"021-63189188-531900,021-63189188-521800","121.400000,31.100000|121.550000,31.250000"
BV09356942,大宁公园(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,(在建)20号线一期西段,"121.437757,31.275784",121.437757,31.275784,021,310106,[],[],"121.400000,31.250000|121.550000,31.400000"
BV10039990,宝山路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,3号线;4号线,"121.476298,31.251523",121.476298,31.251523,021,310106,[],021-26031140,"121.400000,31.250000|121.550000,31.400000"
BV10039890,延长路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,1号线,"121.455329,31.271675",121.455329,31.271675,021,310106,[],[],"121.400000,31.250000|121.550000,31.400000"
BV10025089,彭浦新村(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,1号线,"121.448642,31.306604",121.448642,31.306604,021,310106,[],[],"121.400000,31.250000|121.550000,31.400000"
BV10039863,昌平路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,7号线,"121.442617,31.233749",121.442617,31.233749,021,310106,[],021-63189188-671800,"121.400000,31.100000|121.550000,31.250000"
BV10039914,曲阜路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,12号线;8号线,"121.471543,31.242307",121.471543,31.242307,021,310106,[],"021-64370000,021-63189188-521600","121.400000,31.100000|121.550000,31.250000"
BV10039948,武定路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,14号线,"121.436157,31.227303",121.436157,31.227303,021,310106,[],[],"121.400000,31.100000|121.550000,31.250000"
BV10030213,汉中路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,12号线;13号线;1号线,"121.458699,31.241883",121.458699,31.241883,021,310106,[],021-63189188-521700,"121.400000,31.100000|121.550000,31.250000"
BV10030431,汶水路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,1号线,"121.450251,31.292556",121.450251,31.292556,021,310106,[],[],"121.400000,31.250000|121.550000,31.400000"
BV10039781,自然博物馆(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,13号线,"121.462366,31.236451",121.462366,31.236451,021,310106,[],021-63189188-531800,"121.400000,31.100000|121.550000,31.250000"
BV09130531,虹湾路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,(在建)19号线,"121.467871,31.312218",121.467871,31.312218,021,310106,[],[],"121.400000,31.250000|121.550000,31.400000"
BV10039913,西藏北路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,8号线,"121.468818,31.263453",121.468818,31.263453,021,310106,[],021-64370000,"121.400000,31.250000|121.550000,31.400000"
BV10025485,静安寺(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,静安区,14号线;2号线;7号线,"121.446533,31.223231",121.446533,31.223231,021,310106,[],"021-63189188-671900,021-63189188-620800,021-63189188-541410","121.400000,31.100000|121.550000,31.250000"
BV10039784,一大会址·新天地(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,10号线;13号线,"121.475182,31.216367",121.475182,31.216367,021,310101,[],"021-63189188-532100,02163189188-532100","121.400000,31.100000|121.550000,31.250000"
BV10039892,一大会址·黄陂南路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,14号线;1号线,"121.472339,31.223653",121.472339,31.223653,021,310101,[],021-63189188-541510,"121.400000,31.100000|121.550000,31.250000"
BV10592246,世博会博物馆(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,13号线,"121.481592,31.197572",121.481592,31.197572,021,310101,[],021-63189188-532300,"121.400000,31.100000|121.550000,31.250000"
BV10024678,人民广场(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,1号线;2号线;8号线,"121.475108,31.232687",121.475108,31.232687,021,310101,[],"021-64370000,021-63189188-611300","121.400000,31.100000|121.550000,31.250000"
BV10039900,南京东路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,10号线;2号线,"121.484628,31.238101",121.484628,31.238101,021,310101,[],021-63189188-501600,"121.400000,31.100000|121.550000,31.250000"
BV10025227,南浦大桥(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,4号线,"121.499725,31.208504",121.499725,31.208504,021,310101,[],021-64370000,"121.400000,31.100000|121.550000,31.250000"
BV10039915,大世界(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,14号线;8号线,"121.479182,31.227392",121.479182,31.227392,021,310101,[],"021-64370000,021-63189188","121.400000,31.100000|121.550000,31.250000"
BV10030206,小南门(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,9号线,"121.498398,31.216866",121.498398,31.216866,021,310101,[],021-63189188,"121.400000,31.100000|121.550000,31.250000"
BV10025891,打浦桥(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,9号线,"121.468681,31.206309",121.468681,31.206309,021,310101,[],[],"121.400000,31.100000|121.550000,31.250000"
BV10039891,新闸路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,1号线,"121.468151,31.238373",121.468151,31.238373,021,310101,[],021-63189188-611410,"121.400000,31.100000|121.550000,31.250000"
BV10039783,淮海中路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,13号线,"121.464363,31.220056",121.464363,31.220056,021,310101,[],021-63189188-532000,"121.400000,31.100000|121.550000,31.250000"
BV10024873,老西门(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,10号线;8号线,"121.483793,31.219014",121.483793,31.219014,021,310101,[],[],"121.400000,31.100000|121.550000,31.250000"
BV10039916,西藏南路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,4号线;8号线,"121.489555,31.201967",121.489555,31.201967,021,310101,[],021-64370000,"121.400000,31.100000|121.550000,31.250000"
BV10030419,豫园(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,10号线;14号线,"121.487426,31.228005",121.487426,31.228005,021,310101,[],021-63189188-541710,"121.400000,31.100000|121.550000,31.250000"
BV10039882,陆家浜路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,8号线;9号线,"121.486115,31.211789",121.486115,31.211789,021,310101,[],021-63189188-681800,"121.400000,31.100000|121.550000,31.250000"
BV10039785,马当路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,13号线;9号线,"121.477256,31.209520",121.477256,31.209520,021,310101,[],021-63189188-692000,"121.400000,31.100000|121.550000,31.250000"
BV10039997,鲁班路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,黄浦区,4号线,"121.475148,31.199221",121.475148,31.199221,021,310101,[],[],"121.400000,31.100000|121.550000,31.250000"
